Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Italy,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Spain,4657.94,4753,1582.07,679,2.33,7,3075.87,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Canada,26354.58,26978,8979.82,3854,2.33,7,17374.76,6.83666667
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Mexico,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Japan,46001.62,47012,15648.28,6716,2.33,7,30353.34,6.85222222
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Singapore,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Netherlands,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,France,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Germany,43348.55,44443,14793.17,6349,2.33,7,28555.38,6.83083333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Italy,11195.52,11424,3802.56,1632,2.33,7,7392.96,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Spain,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Canada,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Mexico,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Japan,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Singapore,5083.26,5187,1726.53,741,2.33,7,3356.73,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Netherlands,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,France,3656.38,3731,1241.89,533,2.33,7,2414.49,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Germany,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Italy,7177.03,7399,2462.81,1057,2.33,7,4714.22,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Spain,4726.54,4823,1605.37,689,2.33,7,3121.17,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Canada,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Mexico,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Japan,40565.7,43155,14919.3,6165,2.42,7,25646.4,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Korea,21029.68,22372,7734.32,3196,2.42,7,13295.36,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,China,59233.16,63014,21784.84,9002,2.42,7,37448.32,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Singapore,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Australia,83978.86,87626,30293.56,12518,2.42,7,53685.3,6.71
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Netherlands,97284.88,103103,35644.18,14729,2.42,7,61640.7,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,France,131570.32,138712,47954.72,19816,2.42,7,83615.6,6.64222222
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Germany,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Austria,43492.26,45101,15592.06,6443,2.42,7,27900.2,6.755
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Italy,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Spain,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Canada,254366.63,267540,92492.4,38220,2.42,7,161874.23,6.65777778
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Mexico,90757.94,96551,33379.06,13793,2.42,7,57378.88,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Brazil,152763.1,159516,55146.96,22788,2.42,7,97616.14,6.70833333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Japan,339638.39,359947,124438.82,51421,2.42,7,215199.57,6.608
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Korea,180811.82,192353,66499.18,27479,2.42,7,114312.64,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,China,340403.14,362131,125193.86,51733,2.42,7,215209.28,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Singapore,138485.62,146797,50749.82,20971,2.42,7,87735.8,6.60625
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Netherlands,74280.43,78848,27258.88,11264,2.42,7,47021.55,6.5975
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Sweden,39115.16,41048,14190.88,5864,2.42,7,24924.28,6.67333333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Finland,202196.82,215103,74364.18,30729,2.42,7,127832.64,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Denmark,13679.05,14399,4977.94,2057,2.42,7,8701.11,6.65
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,France,190251.32,199528,68979.68,28504,2.42,7,121271.64,6.68
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Germany,243427.03,256249,88588.94,36607,2.42,7,154838.09,6.65368421
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Belgium,90329.54,94563,32691.78,13509,2.42,7,57637.76,6.69
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Switzerland,92073.31,95151,32895.06,13593,2.42,7,59178.25,6.776
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Austria,94976.77,99085,34255.1,14155,2.42,7,60721.67,6.71125
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Italy,107956.38,114485,39579.1,16355,2.42,7,68377.28,6.60333333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Spain,196908.88,208565,72103.9,29795,2.42,7,124804.98,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Canada,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Mexico,39591.86,42119,14561.14,6017,2.42,7,25030.72,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Japan,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Singapore,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Netherlands,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,France,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Germany,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Switzerland,8867.74,9142,3160.52,1306,2.42,7,5707.22,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Italy,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Spain,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Canada,13160,14000,4840,2000,2.42,7,8320.0,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Mexico,20115.06,21399,7397.94,3057,2.42,7,12717.12,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Japan,39203.64,41706,14418.36,5958,2.42,7,24785.28,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Singapore,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Netherlands,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,France,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Germany,14497,15260,5275.6,2180,2.42,7,9221.4,6.65
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Italy,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Spain,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Canada,29066.31,30450,10527,4350,2.42,7,18539.31,6.6850000000000005
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Mexico,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Japan,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Singapore,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Netherlands,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Sweden,80861.06,84700,29282,12100,2.42,7,51579.06,6.6850000000000005
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,France,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Germany,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Italy,49820.68,52633,18195.98,7519,2.42,7,31624.7,6.62666667
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Spain,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Canada,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Mexico,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Brazil,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Japan,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Korea,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,China,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Singapore,72075.29,76503,26448.18,10929,2.42,7,45627.11,6.5975
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Australia,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Netherlands,33025.79,34958,12085.48,4994,2.42,7,20940.31,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Sweden,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Finland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Denmark,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,France,13211.52,13762,4757.72,1966,2.42,7,8453.8,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Germany,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Belgium,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Switzerland,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Austria,,,,,,,,
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Italy,16726.36,17794,6151.64,2542,2.42,7,10574.72,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Spain,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Canada,1356,1356,639.58,226,2.83,6,716.42,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Mexico,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Brazil,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Japan,1914,1914,902.77,319,2.83,6,1011.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Korea,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,China,960,960,452.8,160,2.83,6,507.2,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Singapore,1842,1842,868.81,307,2.83,6,973.19,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Australia,732,732,345.26,122,2.83,6,386.74,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Netherlands,1908,1908,899.94,318,2.83,6,1008.06,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Sweden,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Finland,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Denmark,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,France,2298,2298,1083.89,383,2.83,6,1214.11,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Germany,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Belgium,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Switzerland,306,306,144.33,51,2.83,6,161.67,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Austria,714,714,336.77,119,2.83,6,377.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Italy,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Spain,1002,1002,472.61,167,2.83,6,529.39,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Canada,7398,7398,3489.39,1233,2.83,6,3908.61,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Mexico,450,450,212.25,75,2.83,6,237.75,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Brazil,4602,4602,2170.61,767,2.83,6,2431.39,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Japan,6804,6804,3209.22,1134,2.83,6,3594.78,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Korea,7680,7680,3622.4,1280,2.83,6,4057.6,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,China,9390,9390,4428.95,1565,2.83,6,4961.05,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Singapore,5100,5100,2405.5,850,2.83,6,2694.5,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Australia,1542,1542,727.31,257,2.83,6,814.69,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Netherlands,4314,4314,2034.77,719,2.83,6,2279.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Sweden,2052,2052,967.86,342,2.83,6,1084.14,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Finland,6756,6756,3186.58,1126,2.83,6,3569.42,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Denmark,1218,1218,574.49,203,2.83,6,643.51,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,France,7098,7098,3347.89,1183,2.83,6,3750.11,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Germany,4944,4944,2331.92,824,2.83,6,2612.08,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Belgium,4614,4614,2176.27,769,2.83,6,2437.73,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Switzerland,1656,1656,781.08,276,2.83,6,874.92,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Austria,3378,3378,1593.29,563,2.83,6,1784.71,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Italy,3288,3288,1550.84,548,2.83,6,1737.16,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Spain,4710,4710,2221.55,785,2.83,6,2488.45,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Canada,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Mexico,600,600,283,100,2.83,6,317.0,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Brazil,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Japan,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Korea,774,774,365.07,129,2.83,6,408.93,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,China,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Singapore,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Australia,294,294,138.67,49,2.83,6,155.33,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Netherlands,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Sweden,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Finland,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Denmark,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,France,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Germany,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Belgium,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Switzerland,276,276,130.18,46,2.83,6,145.82,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Austria,,,,,,,,
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Italy,,,,,,,,
